timestamp,power(W),velocity(m/s),position_x,position_y,position_z,mission_duration(s)
1740602239.2050374,153.8597988843234,0.009800000000000532,0.0,0.0,1.2280513452406858,0.011754035949707031
1740602239.2357829,153.8597988843234,0.009800000000000532,0.0,0.0,1.228217945240685,0.042499542236328125
1740602239.2707906,153.8593579519097,0.02134616145197576,1.3473142297196164e-06,6.30302034323901e-11,1.2279115370121252,0.07750725746154785
1740602239.3048186,153.85634805584615,0.05395555765944901,2.810823783673634e-05,6.008496111141418e-09,1.2264574774117094,0.11153531074523926
1740602239.3387237,153.85125275398664,0.08408150381572838,0.00015180039791635734,7.462120611594119e-08,1.2239413537398924,0.14544034004211426
1740602239.3727014,153.84446151903109,0.11231449224366098,0.00048792695146534484,4.245975242441997e-07,1.2204491293336976,0.17941808700561523
1740602239.4067204,153.83607488437372,0.1395162577142558,0.001188841769648388,1.593833051151069e-06,1.2160586382252363,0.21343708038330078
1740602239.4410193,153.82584031790344,0.1668172446822682,0.0024364075531430975,4.61466337089178e-06,1.2108397173901695,0.24773597717285156
1740602239.474835,153.8131225494685,0.19551259794239273,0.004432854465589546,1.11733800692497e-05,1.204856213711022,0.2815515995025635
1740602239.5090585,153.79692892116222,0.22687209158931976,0.007391322839351176,2.3730609974110685e-05,1.1981702010509625,0.31577515602111816
1740602239.543017,153.7759924627962,0.2619288229309212,0.01152706088445081,4.5592186812031705e-05,1.1908394180435249,0.3497335910797119
1740602239.577328,153.74886667136656,0.30137101098259694,0.017050420294851577,8.093719964071702e-05,1.182916926406504,0.3840446472167969
1740602239.6112354,153.71402857763073,0.34552005172175576,0.024161311351405795,0.0001348084430792333,1.174451442649456,0.4179520606994629
1740602239.6451068,153.67002504003082,0.3943283817059428,0.03304281066548595,0.00021303353449401402,1.165487633958033,0.45182347297668457
1740602239.679258,153.61562955916676,0.4474238023490092,0.04385437796926718,0.0003220689826323873,1.1560663977563586,0.4859747886657715
1740602239.7132573,153.55000568436694,0.5041655354225002,0.05672630006280215,0.00046879428706487754,1.1462251462511757,0.5199739933013916
1740602239.7473834,153.4728562563092,0.5637042487838366,0.07175562209463432,0.0006602754881966988,1.1359980949925668,0.5541000366210938
1740602239.78179,153.38452394512814,0.6250503001005239,0.08900362827728792,0.0009035163793230491,1.1254165438660557,0.5885066986083984
1740602239.8154547,153.28602072974388,0.687145348287444,0.10849486830842046,0.001205217646974318,1.1145091411215022,0.6221714019775391
1740602239.8495355,153.17898368142787,0.7489282985861799,0.1302176531740677,0.0015715629034949202,1.1033021271467527,0.6562521457672119
1740602239.8836212,153.0655686509367,0.8093895290924128,0.15412587354444082,0.0020080466765674747,1.0918195580642764,0.6903378963470459
1740602239.9175127,152.94830023762214,0.8676117409365867,0.18014193520205535,0.0025193549786417927,1.0800835096293506,0.7242293357849121
1740602239.9512987,152.8298984453905,0.9227983407143542,0.20816056763214544,0.0031093054103139995,1.0681142615492878,0.7580153942108154
1740602239.9851115,152.7131016955973,0.9742910851097542,0.238053247406307,0.003780851258402828,1.0559304624357662,0.7918281555175781
1740602240.018995,152.6005030624972,1.0215787930646842,0.2696729850196105,0.004536143671768914,1.043549276147052,0.825711727142334
1740602240.0529726,152.49441228047192,1.0642988440039212,0.3028592479247677,0.005376647699804652,1.0309865109174203,0.8596892356872559
1740602240.0870357,152.39675127910868,1.1022330029678304,0.33744282663931774,0.006303311648983886,1.0182567331530228,0.8937523365020752
1740602240.121001,152.30898643586528,1.1352989197093026,0.3732504880600244,0.007316771305501905,1.0053733680094645,0.9277176856994629
1740602240.1550686,152.23209683743713,1.1635384768114672,0.41010929607000324,0.008417581576046185,0.9923487888755629,0.9617853164672852
1740602240.18905,152.16657514933658,1.1871039117925921,0.44785051120639435,0.009606477721457517,0.9791943977239594,0.9957666397094727
1740602240.2230926,152.11245596802488,1.2062424305988162,0.48631300707970576,0.010884639831202598,0.9659206980164465,1.0298092365264893
1740602240.2571614,152.06936542209039,1.2212799425360181,0.5253461620412622,0.012253957594089034,0.9525373615341975,1.063878059387207
1740602240.2912154,152.03658570143594,1.2326043722842057,0.5648122018569832,0.01371730261879797,0.939053290183201,1.0979321002960205
1740602240.3252656,152.01312846730434,1.2406489203945625,0.6045879828078129,0.015278776913708677,0.9254766735341442,1.1319823265075684
1740602240.3596144,151.99781122915084,1.2458757523254438,0.6445662175343473,0.016943944355870783,0.911815042617673,1.1663310527801514
1740602240.393301,151.98933193231883,1.2487604484070929,0.6846561593996563,0.018720058961426787,0.8980753203125408,1.2000176906585693
1740602240.4279563,151.9863380083853,1.2497775136977316,0.7247837718142065,0.02061626512727183,0.8842638685347104,1.234673023223877
1740602240.4613752,151.98748671584838,1.2493873776803255,0.7648914211309679,0.022643767569924943,0.8703865323575565,1.2680919170379639
1740602240.4953625,151.99149503228924,1.2480251418655095,0.8049371440898896,0.02481596821774326,0.856448681153809,1.302079200744629
1740602240.5292368,151.9971783969961,1.2460912595534768,0.8448935493844466,0.02714855072550419,0.8424552468387736,1.3359534740447998
1740602240.5632489,152.00347845048648,1.2439442633344608,0.8847464195240845,0.029659496482866556,0.8284107593027075,1.3699655532836914
1740602240.5974996,152.00948063563249,1.241895560865303,0.9244930831484524,0.032369022074733744,0.8143193791384665,1.4042162895202637
1740602240.6323743,152.01442301857756,1.2402062288203535,0.9641406290533701,0.035299434220978095,0.8001849277915762,1.4390909671783447
1740602240.6659477,152.04428956731593,1.229951663674716,1.0037006367417134,0.03848273442250271,0.7863665117637781,1.4726643562316895
