num_samples,sampling_time,roadmap_time,pathfinding_time,simplification_time,total_time
500,0.027684688568115234,0.9920408725738525,0.0010223388671875,0.001032114028930664,1.021780014038086
520,0.04867887496948242,1.0095691680908203,0.0007863044738769531,0.0012233257293701172,1.0602576732635498
540,0.03120279312133789,1.0731165409088135,0.0008599758148193359,0.0012347698211669922,1.1064140796661377
560,0.029181480407714844,1.0913786888122559,0.0007965564727783203,0.0011436939239501953,1.1225004196166992
580,0.029143810272216797,1.1513309478759766,0.0007977485656738281,0.0009624958038330078,1.1822350025177002
600,0.029344558715820312,1.172863245010376,0.0008983612060546875,0.001085042953491211,1.2041912078857422
620,0.02996993064880371,1.2399840354919434,0.0011899471282958984,0.0011591911315917969,1.2723031044006348
640,0.029985427856445312,1.2576828002929688,0.0008947849273681641,0.001046895980834961,1.2896099090576172
660,0.02909708023071289,1.3042230606079102,0.0011756420135498047,0.002228260040283203,1.336724042892456
680,0.030164718627929688,1.3815417289733887,0.001317739486694336,0.0012812614440917969,1.4143054485321045
700,0.029331684112548828,1.3988332748413086,0.0010905265808105469,0.0009999275207519531,1.43025541305542
720,0.029146909713745117,1.4514029026031494,0.0012459754943847656,0.0013720989227294922,1.4831678867340088
740,0.028597354888916016,1.495218276977539,0.0013549327850341797,0.0013194084167480469,1.5264899730682373
760,0.02906322479248047,1.5239274501800537,0.0013446807861328125,0.0012996196746826172,1.5556349754333496
780,0.031699180603027344,1.551213026046753,0.0013916492462158203,0.001056671142578125,1.5853605270385742
800,0.029462337493896484,1.5870864391326904,0.0017771720886230469,0.001954793930053711,1.6202807426452637
820,0.028640270233154297,1.6695563793182373,0.001644134521484375,0.0013051033020019531,1.701145887374878
840,0.030750274658203125,1.6735255718231201,0.0012831687927246094,0.0011088848114013672,1.7066679000854492
860,0.028520822525024414,1.7262165546417236,0.0013451576232910156,0.001434326171875,1.757516860961914
880,0.028449058532714844,1.766296625137329,0.0015521049499511719,0.0009913444519042969,1.7972891330718994
900,0.029582738876342773,1.7826452255249023,0.0020437240600585938,0.001043558120727539,1.8153152465820312
920,0.03146791458129883,1.8412396907806396,0.0017304420471191406,0.0010094642639160156,1.8754475116729736
940,0.029535293579101562,1.8711903095245361,0.0019979476928710938,0.0010881423950195312,1.9038116931915283
960,0.028737306594848633,1.9248046875,0.0013649463653564453,0.0013821125030517578,1.9562890529632568
980,0.028962135314941406,1.9594545364379883,0.001832723617553711,0.0013227462768554688,1.9915721416473389
1000,0.028794288635253906,2.0176095962524414,0.0019392967224121094,0.0013239383697509766,2.0496671199798584
1020,0.02874588966369629,2.032276153564453,0.0022306442260742188,0.0013289451599121094,2.0645816326141357
1040,0.029401779174804688,2.0833332538604736,0.0021805763244628906,0.0013272762298583984,2.1162428855895996
1060,0.03071141242980957,2.1443824768066406,0.0024728775024414062,0.0015816688537597656,2.1791484355926514
1080,0.02953052520751953,2.177885055541992,0.0017287731170654297,0.001641988754272461,2.2107863426208496
1100,0.0288693904876709,2.2159764766693115,0.002199888229370117,0.0012662410736083984,2.248311996459961
1120,0.029288530349731445,2.250243663787842,0.0019388198852539062,0.0013957023620605469,2.2828667163848877
1140,0.028812885284423828,2.280816078186035,0.002135038375854492,0.0010836124420166016,2.31284761428833
1160,0.02877950668334961,2.3361120223999023,0.002140522003173828,0.0012631416320800781,2.368295192718506
1180,0.029107332229614258,2.392134189605713,0.0022721290588378906,0.0013926029205322266,2.4249062538146973
1200,0.02991771697998047,2.4148411750793457,0.002266407012939453,0.0013375282287597656,2.4483628273010254
1220,0.02875542640686035,2.460083484649658,0.001964569091796875,0.0011208057403564453,2.491924285888672
1240,0.028664350509643555,2.505176305770874,0.002579212188720703,0.0016129016876220703,2.5380327701568604
1260,0.02849864959716797,2.5445914268493652,0.0024983882904052734,0.0012679100036621094,2.5768563747406006
1280,0.029618263244628906,2.6097571849823,0.0023152828216552734,0.0016231536865234375,2.6433138847351074
1300,0.028818130493164062,2.634784460067749,0.0023262500762939453,0.001031637191772461,2.6669604778289795
1320,0.029256820678710938,2.6694464683532715,0.0024924278259277344,0.0016629695892333984,2.7028586864471436
1340,0.02883768081665039,2.7302629947662354,0.0019259452819824219,0.0012862682342529297,2.762312889099121
1360,0.028860807418823242,2.7446932792663574,0.002112865447998047,0.0012078285217285156,2.7768747806549072
1380,0.028723478317260742,2.795233964920044,0.0023076534271240234,0.0012531280517578125,2.8275182247161865
1400,0.029230117797851562,2.827454090118408,0.0025997161865234375,0.001566171646118164,2.8608500957489014
1420,0.028784513473510742,2.8947556018829346,0.003409862518310547,0.0012559890747070312,2.928205966949463
1440,0.028499126434326172,2.9242725372314453,0.0031752586364746094,0.001641988754272461,2.9575889110565186
1460,0.02861642837524414,2.997769594192505,0.0024313926696777344,0.0014355182647705078,3.0302529335021973
1480,0.029790878295898438,3.0134694576263428,0.002768993377685547,0.0014996528625488281,3.0475289821624756
1500,0.030355453491210938,3.0454607009887695,0.002568960189819336,0.0014085769653320312,3.079793691635132
1520,0.02973628044128418,3.0978987216949463,0.0031654834747314453,0.0013833045959472656,3.132183790206909
1540,0.030134916305541992,3.135103702545166,0.003592252731323242,0.0016705989837646484,3.170501470565796
1560,0.0295257568359375,3.149602174758911,0.002704620361328125,0.0014979839324951172,3.183330535888672
1580,0.028805255889892578,3.2163548469543457,0.0031783580780029297,0.0018846988677978516,3.250223159790039
1600,0.029041290283203125,3.251697301864624,0.0033936500549316406,0.0013265609741210938,3.28545880317688
1620,0.029226303100585938,3.2881999015808105,0.002983570098876953,0.0014269351959228516,3.3218367099761963
