timestamp,power(W),velocity(m/s),position_x,position_y,position_z,mission_duration(s)
1740603175.0129547,153.8597988843234,0.009800000000000532,0.0,0.0,0.9949779452419049,0.021140336990356445
1740603175.047094,153.8597988843234,0.009800000000000504,0.0,0.0,0.995144545241904,0.05527973175048828
1740603175.0825222,153.8597988843234,0.00980000000000047,0.0,0.0,0.9953111452419031,0.09070777893066406
1740603175.1157675,153.8597988843234,0.009800000000000435,0.0,0.0,0.9954777452419022,0.12395310401916504
1740603175.14993,153.8597988843234,0.009800000000000426,0.0,0.0,0.9956443452419014,0.15811562538146973
1740603175.184309,153.8597988843234,0.00980000000000042,0.0,0.0,0.9958109452419005,0.19249463081359863
1740603175.218016,153.8597988843234,0.009800000000000395,0.0,0.0,0.9959775452418996,0.22620153427124023
1740603175.2519798,153.8597988843234,0.00980000000000038,0.0,0.0,0.9961441452418988,0.2601654529571533
1740603175.2867105,153.8597988843234,0.00980000000000036,0.0,0.0,0.9963107452418979,0.29489612579345703
1740603175.3199236,153.8597988843234,0.009800000000000338,0.0,0.0,0.996477345241897,0.3281092643737793
1740603175.3539484,153.8597988843234,0.009800000000000302,0.0,0.0,0.9966439452418961,0.3621339797973633
1740603175.388256,153.8597988843234,0.009800000000000291,0.0,0.0,0.9968105452418953,0.3964416980743408
1740603175.422133,153.8597988843234,0.009800000000000282,0.0,0.0,0.9969771452418944,0.43031859397888184
1740603175.4559712,153.8597988843234,0.009800000000000262,0.0,0.0,0.9971437452418935,0.4641568660736084
1740603175.4902344,153.8597988843234,0.009800000000000234,0.0,0.0,0.9973103452418927,0.49842000007629395
1740603175.5240247,153.8597988843234,0.009800000000000222,0.0,0.0,0.9974769452418918,0.5322103500366211
1740603175.5578885,153.8597988843234,0.009800000000000206,0.0,0.0,0.9976435452418909,0.5660741329193115
1740603175.5919964,153.8597988843234,0.009800000000000173,0.0,0.0,0.99781014524189,0.600182056427002
1740603175.6260548,153.8597988843234,0.009800000000000166,0.0,0.0,0.9979767452418892,0.6342403888702393
1740603175.6598418,153.8597988843234,0.009800000000000163,0.0,0.0,0.9981433452418883,0.668027400970459
1740603175.6940477,153.8597988843234,0.009800000000000156,0.0,0.0,0.9983099452418874,0.7022333145141602
1740603175.7302823,153.8597988843234,0.009800000000000142,0.0,0.0,0.9984765452418866,0.7384679317474365
1740603175.7661564,153.8597988843234,0.00980000000000013,0.0,0.0,0.9986431452418857,0.7743420600891113
1740603175.8048687,153.8597988843234,0.009800000000000125,0.0,0.0,0.9988097452418848,0.8130543231964111
1740603175.8387423,153.8597988843234,0.009800000000000126,0.0,0.0,0.998976345241884,0.8469278812408447
1740603175.8732333,153.8597988843234,0.009800000000000109,0.0,0.0,0.9991429452418831,0.8814189434051514
1740603175.9077842,153.8597988843234,0.009800000000000107,0.0,0.0,0.9993095452418822,0.9159698486328125
1740603175.9409795,153.8597988843234,0.009800000000000086,0.0,0.0,0.9994761452418813,0.9491651058197021
1740603175.975036,153.8597988843234,0.009800000000000074,0.0,0.0,0.9996427452418805,0.9832215309143066
1740603176.0091221,153.8597988843234,0.00980000000000007,0.0,0.0,0.9998093452418796,1.0173077583312988
1740603176.0431855,153.8597988843234,0.009800000000000066,0.0,0.0,0.9999759452418787,1.0513710975646973
1740603176.077319,153.8597988843234,0.009800000000000062,0.0,0.0,1.000142545241878,1.0855045318603516
1740603176.112753,153.8597988843234,0.009800000000000045,0.0,0.0,1.000309145241877,1.1209385395050049
1740603176.1459563,153.8597988843234,0.009800000000000043,0.0,0.0,1.0004757452418762,1.154141902923584
1740603176.179866,153.8597988843234,0.009800000000000014,0.0,0.0,1.0006423452418753,1.188051700592041
1740603176.2151897,153.8597988843234,0.00980000000000002,0.0,0.0,1.0008089452418745,1.2233753204345703
1740603176.248938,153.8597988843234,0.009800000000000005,0.0,0.0,1.0009755452418736,1.2571237087249756
1740603176.2826788,153.8597988843234,0.009800000000000001,0.0,0.0,1.0011421452418727,1.2908644676208496
1740603176.319134,153.8597988843234,0.009799999999999994,0.0,0.0,1.0013087452418719,1.327319622039795
1740603176.3525355,153.8597988843234,0.009799999999999993,0.0,0.0,1.001475345241871,1.3607211112976074
1740603176.38632,153.8597988843234,0.009799999999999996,0.0,0.0,1.0016419452418701,1.3945057392120361
1740603176.421928,153.8597988843234,0.009799999999999993,0.0,0.0,1.0018085452418692,1.4301135540008545
1740603176.456037,153.8597988843234,0.009799999999999977,0.0,0.0,1.0019751452418684,1.4642226696014404
1740603176.4894533,153.8597988843234,0.009799999999999958,0.0,0.0,1.0021417452418675,1.4976389408111572
1740603176.5262525,153.8597988843234,0.009799999999999967,0.0,0.0,1.0023083452418666,1.534438133239746
1740603176.5596704,153.8597988843234,0.009799999999999967,0.0,0.0,1.0024749452418658,1.5678560733795166
1740603176.593611,153.8597988843234,0.00979999999999997,0.0,0.0,1.0026415452418649,1.6017966270446777
1740603176.6275961,153.8597988843234,0.009799999999999962,0.0,0.0,1.002808145241864,1.6357817649841309
1740603176.6624446,153.8597988843234,0.009799999999999951,0.0,0.0,1.0029747452418631,1.6706302165985107
1740603176.6983235,153.8597988843234,0.009799999999999944,0.0,0.0,1.0031413452418623,1.7065091133117676
1740603176.736244,153.8597988843234,0.009799999999999946,0.0,0.0,1.0033079452418614,1.744429588317871
1740603176.7694328,153.8597988843234,0.009799999999999918,0.0,0.0,1.0034745452418605,1.777618408203125
1740603176.8045132,153.8597988843234,0.009799999999999908,0.0,0.0,1.0036411452418597,1.8126988410949707
