timestamp,power(W),velocity(m/s),position_x,position_y,position_z,mission_duration(s)
1740603691.6478572,153.8597988843234,0.009800000000000532,0.0,0.0,0.9689883452420408,0.01977396011352539
1740603691.6819243,153.8597988843234,0.009800000000000532,0.0,0.0,0.9691549452420399,0.05384111404418945
1740603691.7160816,153.8597988843234,0.009800000000000534,0.0,0.0,0.9693215452420391,0.0879983901977539
1740603691.7501366,153.8597988843234,0.009800000000000532,0.0,0.0,0.9694881452420382,0.12205338478088379
1740603691.7842448,153.8597988843234,0.009800000000000504,0.0,0.0,0.9696547452420373,0.15616154670715332
1740603691.8182797,153.8597988843234,0.009800000000000492,0.0,0.0,0.9698213452420364,0.19019651412963867
1740603691.8523653,153.8597988843234,0.009800000000000463,0.0,0.0,0.9699879452420356,0.22428202629089355
1740603691.8862777,153.8597988843234,0.009800000000000433,0.0,0.0,0.9701545452420347,0.2581944465637207
1740603691.9205532,153.8597988843234,0.009800000000000435,0.0,0.0,0.9703211452420338,0.29246997833251953
1740603691.9544346,153.8597988843234,0.009800000000000426,0.0,0.0,0.970487745242033,0.3263514041900635
1740603691.9885323,153.8597988843234,0.009800000000000409,0.0,0.0,0.9706543452420321,0.36044907569885254
1740603692.022575,153.8597988843234,0.009800000000000399,0.0,0.0,0.9708209452420312,0.39449167251586914
1740603692.0568933,153.8597988843234,0.009800000000000381,0.0,0.0,0.9709875452420303,0.42881011962890625
1740603692.0905457,153.8597988843234,0.009800000000000367,0.0,0.0,0.9711541452420295,0.4624624252319336
1740603692.1248658,153.8597988843234,0.009800000000000359,0.0,0.0,0.9713207452420286,0.4967825412750244
1740603692.1584299,153.8597988843234,0.00980000000000034,0.0,0.0,0.9714873452420277,0.5303466320037842
1740603692.192566,153.8597988843234,0.009800000000000305,0.0,0.0,0.9716539452420269,0.5644826889038086
1740603692.2265089,153.8597988843234,0.009800000000000282,0.0,0.0,0.971820545242026,0.5984256267547607
1740603692.2605598,153.8597988843234,0.00980000000000028,0.0,0.0,0.9719871452420251,0.6324765682220459
1740603692.2947888,153.8597988843234,0.00980000000000027,0.0,0.0,0.9721537452420242,0.6667056083679199
1740603692.3285134,153.8597988843234,0.00980000000000025,0.0,0.0,0.9723203452420234,0.700430154800415
1740603692.3625457,153.8597988843234,0.00980000000000022,0.0,0.0,0.9724869452420225,0.7344624996185303
1740603692.3966782,153.8597988843234,0.009800000000000218,0.0,0.0,0.9726535452420216,0.7685949802398682
1740603692.4306087,153.8597988843234,0.0098000000000002,0.0,0.0,0.9728201452420208,0.802525520324707
1740603692.4647212,153.8597988843234,0.00980000000000018,0.0,0.0,0.9729867452420199,0.8366379737854004
1740603692.4989064,153.8597988843234,0.00980000000000018,0.0,0.0,0.973153345242019,0.8708231449127197
1740603692.5332427,153.8597988843234,0.009800000000000173,0.0,0.0,0.9733199452420181,0.9051594734191895
1740603692.5666406,153.8597988843234,0.009800000000000166,0.0,0.0,0.9734865452420173,0.9385573863983154
1740603692.6005862,153.8597988843234,0.009800000000000149,0.0,0.0,0.9736531452420164,0.9725029468536377
1740603692.634416,153.8597988843234,0.00980000000000014,0.0,0.0,0.9738197452420155,1.0063328742980957
1740603692.6686292,153.8597988843234,0.00980000000000014,0.0,0.0,0.9739863452420147,1.04054594039917
1740603692.7026813,153.8597988843234,0.00980000000000013,0.0,0.0,0.9741529452420138,1.0745980739593506
1740603692.7366605,153.8597988843234,0.009800000000000121,0.0,0.0,0.9743195452420129,1.1085772514343262
1740603692.7709289,153.8597988843234,0.0098000000000001,0.0,0.0,0.974486145242012,1.142845630645752
1740603692.804845,153.8597988843234,0.009800000000000109,0.0,0.0,0.9746527452420112,1.1767618656158447
1740603692.8386557,153.8597988843234,0.009800000000000104,0.0,0.0,0.9748193452420103,1.2105724811553955
1740603692.8728323,153.8597988843234,0.009800000000000106,0.0,0.0,0.9749859452420094,1.2447490692138672
1740603692.9066455,153.8597988843234,0.0098000000000001,0.0,0.0,0.9751525452420086,1.278562307357788
1740603692.940667,153.8597988843234,0.009800000000000086,0.0,0.0,0.9753191452420077,1.3125836849212646
1740603692.9751604,153.8597988843234,0.00980000000000007,0.0,0.0,0.9754857452420068,1.3470771312713623
1740603693.0093107,153.8597988843234,0.009800000000000074,0.0,0.0,0.975652345242006,1.3812274932861328
1740603693.0434327,153.8597988843234,0.009800000000000081,0.0,0.0,0.9758189452420051,1.4153494834899902
1740603693.0772817,153.8597988843234,0.00980000000000008,0.0,0.0,0.9759855452420042,1.4491984844207764
1740603693.1108572,153.8597988843234,0.009800000000000067,0.0,0.0,0.9761521452420033,1.482774019241333
1740603693.1447823,153.8597988843234,0.009800000000000062,0.0,0.0,0.9763187452420025,1.5166990756988525
1740603693.1786745,153.8597988843234,0.009800000000000053,0.0,0.0,0.9764853452420016,1.550591230392456
1740603693.2128766,153.8597988843234,0.009800000000000048,0.0,0.0,0.9766519452420007,1.5847933292388916
1740603693.2469199,153.8597988843234,0.00980000000000005,0.0,0.0,0.9768185452419998,1.6188366413116455
1740603693.281037,153.8597988843234,0.009800000000000027,0.0,0.0,0.976985145241999,1.652953863143921
1740603693.314975,153.8597988843234,0.00980000000000002,0.0,0.0,0.9771517452419981,1.686891794204712
1740603693.3489485,153.8597988843234,0.00980000000000001,0.0,0.0,0.9773183452419972,1.720865249633789
1740603693.3829098,153.8597988843234,0.00980000000000001,0.0,0.0,0.9774849452419964,1.754826545715332
1740603693.416847,153.8597988843234,0.009800000000000001,0.0,0.0,0.9776515452419955,1.7887637615203857
